Time,<FuelMassFlw>,<EoNOx>,<PwrHeatTrnsfrLoss>,EngTrq,InjPw,SpkAdv,ICP,ECP
403.4 sec,0.00244673025107858,6.66014916076907e-05,75071.4426104516,112.012019958877,5.68864783375769,32.9382560739046,58.6657646915317,40
403.6 sec,0.000586592117380023,6.55063905865162e-05,-8011.35440470478,107.850777011783,1.36382667290855,20.2900486762245,28.2677279350208,26.4454036582203
403.8 sec,0.00620427994499421,7.87789692358735e-05,243704.02637537,110.602524563154,14.4249508721115,13.3955523392299,49.7909350028105,26.4428688760033
404 sec,0.00620427994499421,7.87789692358735e-05,243704.02637537,110.602524563154,14.4249508721115,13.3955523392299,49.7909350028105,26.4428688760033
404.2 sec,0,6.62928938917833e-05,-33752.441340681,103.229638383897,0,10,24.9946951489433,0
404.4 sec,0.00111234447863562,6.5801624542592e-05,16348.1207572314,105.933004937722,2.58620091282781,40,46.2940466214763,40
404.6 sec,0.00111234447863562,6.5801624542592e-05,16348.1207572314,105.933004937722,2.58620091282781,40,46.2940466214763,40
404.8 sec,0.00520168290114055,7.66225982174728e-05,197757.492382115,112.633323473448,12.0939127451518,12.6171834410724,60,8.60191247687038
405 sec,0.00452033165463776,7.18206200560613e-05,168400.36854096,111.537633735619,10.5097710970328,36.2956429446897,56.1883260405715,40
405.2 sec,0.00452033165463776,7.18206200560613e-05,168400.36854096,111.537633735619,10.5097710970328,36.2956429446897,56.1883260405715,40
405.4 sec,0.00533410375927213,7.79461610481299e-05,204002.157383356,110.962005428813,12.4017912403077,10,45.4765820982826,0
405.6 sec,0.001806756633923,6.15191167409734e-05,44008.3176370787,121.3987039142,4.20070917387098,38.1109407263079,60,31.7726381182102
405.8 sec,0.001806756633923,6.15191167409734e-05,44008.3176370787,121.3987039142,4.20070917387098,38.1109407263079,60,31.7726381182102
406 sec,0.00339242866204403,6.92685180196813e-05,116307.277577097,115.784783400261,7.88739663925236,22.3203876414306,23.1013710481388,13.8855888624639
406.2 sec,0.00518883221160083,7.33797219481759e-05,197602.995809143,114.470484077386,12.0640348919719,35.7246956022281,49.6084200076362,33.4011831709295
406.4 sec,0.00518883221160083,7.33797219481759e-05,197602.995809143,114.470484077386,12.0640348919719,35.7246956022281,49.6084200076362,33.4011831709295
